,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Id
1158,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1580.0,1,1,4,0,4,2,12,13,4,3,0,2,2,6,3.0,5,2,5,1,1580,0,1,0,2,1,2,3,0,11932,2,92.0,3,0,0,3,186.0,3,1,0,5,21,24,4,7,2,0,1,1,5,3,0,1580.0,0,2007,2008,2008,1159
1159,933,0,1,4,0,4,3,442.0,0.0,0,6,0.0,0.0,4,459.0,1,2,4,0,4,2,6,6,4,5,1,1,2,6,2.0,5,2,2,1,1876,1,1,4,5,1,2,3,0,9120,4,76.0,3,0,5,3,270.0,1,1,0,6,14,69,5,5,2,0,1,3,4,8,0,901.0,0,1974,1974,2008,1160
1160,601,0,1,3,3,4,3,311.0,0.0,0,6,0.0,0.0,2,544.0,1,2,4,0,4,3,9,2,4,5,1,1,2,6,2.0,5,3,5,1,1456,1,1,1,5,1,3,3,0,2280,4,24.0,3,0,12,3,0.0,2,1,0,6,13,0,4,5,2,0,1,1,4,8,0,855.0,26,1978,1978,2010,1161
1161,0,216,1,3,0,4,3,728.0,0.0,1,6,1.0,0.0,4,568.0,1,4,4,0,4,2,6,6,4,2,1,1,1,6,2.0,5,3,5,5,1640,0,1,0,2,1,2,2,0,14778,1,74.0,0,0,0,3,72.0,1,1,0,10,6,0,6,5,2,0,1,3,4,8,0,1296.0,108,1954,2006,2008,1162
1162,0,0,1,3,0,4,3,492.0,0.0,1,6,0.0,0.0,2,402.0,1,2,4,0,4,3,12,13,4,4,1,1,1,6,2.0,5,0,5,1,894,0,1,2,2,1,3,3,0,8724,4,109.0,3,0,0,3,0.0,2,1,0,4,19,0,4,4,2,0,1,1,4,8,0,894.0,0,1968,1968,2007,1163
1163,0,0,1,0,2,4,0,1198.0,0.0,2,6,2.0,0.0,2,0.0,1,1,4,0,4,3,9,10,4,3,0,1,0,6,2.0,5,3,1,4,1258,2,1,4,6,2,3,3,0,12900,4,60.0,3,0,10,3,0.0,2,1,0,0,19,0,3,3,2,0,1,1,2,8,0,1198.0,120,1969,1969,2008,1164
1164,0,0,1,2,0,4,1,680.0,391.0,0,5,1.0,0.0,2,289.0,1,1,4,0,4,3,9,10,4,5,1,2,1,6,2.0,5,3,5,1,1432,1,1,0,7,1,2,3,0,16157,2,68.0,0,0,8,3,0.0,2,1,0,5,24,180,6,4,2,0,1,1,4,8,0,1360.0,168,1978,1978,2007,1165
1165,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1502.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1502,0,1,0,2,1,2,3,0,9541,4,79.0,0,0,0,3,268.0,3,1,0,8,16,114,4,6,2,0,1,1,5,6,0,1502.0,0,2009,2009,2009,1166
1166,0,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,1694.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,3.0,5,2,5,1,1694,0,1,0,2,1,2,3,0,10475,0,64.0,0,0,0,3,72.0,3,1,0,1,5,33,4,7,2,0,1,1,4,8,0,1694.0,160,2008,2008,2010,1167
1167,712,0,1,3,0,4,3,786.0,0.0,2,6,1.0,0.0,2,173.0,1,6,4,0,4,3,12,13,4,5,1,2,2,6,2.0,5,0,5,1,1671,1,1,0,5,1,3,3,0,10852,4,58.0,0,0,5,3,0.0,2,1,0,1,8,38,4,5,2,0,1,1,4,8,0,959.0,0,2000,2000,2006,1168
1168,872,0,1,4,0,4,3,626.0,0.0,5,6,0.0,0.0,4,501.0,1,2,4,0,4,3,11,12,4,5,2,1,2,6,2.0,5,3,5,2,2108,0,1,0,5,1,2,3,0,13728,0,120.0,3,0,6,3,0.0,2,1,0,6,7,0,6,5,2,0,1,3,4,8,90,1127.0,0,1935,1986,2008,1169
1169,1796,0,1,4,0,4,1,1387.0,0.0,2,6,1.0,0.0,0,543.0,1,2,4,0,2,2,6,6,4,5,1,2,3,6,3.0,5,0,5,1,3627,1,1,0,5,1,2,3,0,35760,1,118.0,0,0,5,3,1378.0,1,1,0,6,15,76,4,9,2,0,1,3,4,8,0,1930.0,361,1995,1996,2006,1170
1170,0,0,1,3,0,4,0,522.0,0.0,0,6,1.0,0.0,4,574.0,1,2,4,0,4,3,9,10,0,4,1,1,1,6,1.0,5,0,5,1,1118,0,1,4,7,1,3,3,0,9880,4,76.0,3,0,8,3,0.0,2,1,0,6,11,0,5,5,2,576,1,1,4,8,0,1096.0,203,1977,1977,2008,1171
1171,0,0,1,3,0,4,3,662.0,0.0,0,6,1.0,0.0,4,599.0,1,2,4,0,4,3,8,8,4,5,1,1,1,6,2.0,5,2,5,1,1261,0,1,0,2,1,3,3,0,9120,4,76.0,3,0,0,3,0.0,2,3,1400,10,12,0,5,5,2,0,1,3,4,8,288,1261.0,0,1958,1958,2008,1172
1172,625,0,2,2,4,4,3,0.0,0.0,6,6,0.0,0.0,2,625.0,1,2,4,0,4,2,8,8,4,3,0,2,2,6,2.0,5,0,5,5,1250,1,1,0,5,1,2,3,0,4017,4,35.0,0,0,12,1,0.0,2,1,0,2,21,54,4,6,2,0,1,1,4,8,0,625.0,0,2006,2007,2008,1173
1173,971,0,1,3,0,4,3,152.0,469.0,5,1,0.0,0.0,4,977.0,1,2,4,0,4,3,8,8,2,2,1,1,3,0,0.0,3,1,3,6,3086,0,1,4,0,1,0,0,0,18030,4,138.0,0,479,4,3,0.0,2,1,0,2,4,0,5,4,2,0,1,1,4,8,0,1598.0,122,1946,1994,2007,1174
1174,1175,0,1,4,0,4,3,503.0,0.0,5,6,0.0,0.0,2,449.0,1,2,4,0,4,3,13,14,4,2,1,0,2,6,2.0,5,3,5,5,2345,1,1,4,5,1,3,3,0,16560,4,80.0,0,0,6,3,0.0,2,1,0,6,6,0,7,5,2,0,1,1,4,8,0,952.0,0,1932,1950,2006,1175
1175,743,0,1,4,0,4,3,700.0,0.0,2,6,0.0,0.0,2,983.0,1,2,4,0,4,2,6,6,4,5,1,2,2,6,2.0,5,0,5,1,2872,1,1,0,0,1,2,3,0,10678,4,85.0,3,0,4,3,337.0,1,1,0,3,15,33,4,7,2,0,1,3,4,8,0,1683.0,0,1992,2000,2007,1176
1176,0,0,1,3,0,4,3,658.0,0.0,0,6,1.0,0.0,4,218.0,1,2,4,0,4,3,6,10,2,3,0,1,1,6,1.0,5,3,5,1,923,0,1,4,2,1,3,3,0,6951,1,37.0,0,0,0,3,0.0,2,1,0,9,11,0,4,4,2,0,1,1,4,8,0,876.0,362,1984,1985,2008,1177
1177,406,0,0,3,0,4,3,468.0,0.0,5,6,0.0,0.0,4,350.0,1,0,4,116,4,3,8,8,4,3,0,1,1,6,1.0,5,3,5,5,1224,0,1,4,0,1,3,0,0,3950,4,60.0,3,0,4,4,0.0,2,1,0,11,17,0,7,5,0,0,1,1,4,8,0,818.0,0,1926,2004,2009,1178
1178,523,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,731.0,1,2,4,102,4,3,13,14,4,2,1,0,1,6,1.0,5,3,1,5,1343,1,1,0,0,1,3,3,0,7681,2,54.0,0,0,4,3,0.0,2,1,0,6,6,0,5,4,2,0,1,1,4,8,0,731.0,192,1921,1950,2009,1179
1179,0,0,1,3,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,4,190,4,3,13,14,4,2,1,3,1,3,0.0,3,1,3,6,1124,0,1,2,2,1,3,3,0,8335,0,77.0,3,0,0,3,0.0,2,1,0,3,7,36,4,4,0,0,1,1,4,8,0,0.0,0,1954,1954,2006,1180
1180,1216,0,1,4,0,4,3,1216.0,0.0,3,6,0.0,0.0,2,0.0,1,2,4,0,4,3,8,8,0,3,0,5,2,6,2.0,5,0,5,1,2514,1,1,0,5,1,3,3,0,11170,0,85.0,1,0,5,3,0.0,2,1,0,3,23,0,4,6,2,0,1,1,4,8,0,1216.0,0,1990,1991,2006,1181
1181,0,153,1,2,4,4,1,1480.0,0.0,2,6,1.0,1.0,0,120.0,1,2,4,0,4,0,5,5,4,2,1,2,2,6,2.0,5,0,5,1,1652,0,1,0,2,1,2,1,1,5587,4,64.0,0,0,11,4,186.0,3,1,0,10,6,53,4,7,2,0,1,3,5,6,0,1600.0,162,2008,2008,2008,1182
1182,2065,0,1,4,0,4,0,2096.0,0.0,2,6,1.0,0.0,0,300.0,1,2,4,0,4,2,13,7,2,5,2,2,3,6,3.0,5,0,5,1,4476,1,1,0,5,1,0,3,0,15623,0,160.0,0,0,5,3,0.0,2,1,0,6,15,78,4,9,2,555,1,3,0,8,0,2396.0,171,1996,1996,2007,1183
1183,0,0,0,2,0,4,3,821.0,0.0,5,6,1.0,0.0,4,299.0,1,2,4,0,4,3,11,12,4,2,1,0,1,6,2.0,5,3,5,5,1130,0,1,0,2,1,3,3,0,10800,4,60.0,3,0,1,3,0.0,2,1,0,5,17,0,5,4,2,0,1,3,4,8,0,1120.0,229,1920,1950,2006,1184
1184,0,0,1,3,0,4,1,1159.0,0.0,5,6,1.0,0.0,4,413.0,1,2,4,0,4,3,8,8,4,5,2,1,1,6,3.0,5,2,5,0,1572,1,1,2,2,1,3,3,1,35133,4,50.0,3,0,0,3,226.0,1,1,0,4,23,263,3,4,2,0,1,3,4,8,263,1572.0,0,1963,1963,2007,1185
1185,272,0,1,4,0,4,3,392.0,0.0,1,6,1.0,0.0,4,392.0,1,2,4,236,2,3,0,0,4,3,0,0,1,6,1.0,5,3,5,1,1221,0,1,2,0,1,3,3,0,9738,4,60.0,3,0,4,3,0.0,2,1,0,2,7,0,6,4,2,0,1,1,4,8,0,784.0,0,1924,1950,2006,1186
1186,685,0,1,3,1,4,2,440.0,0.0,1,6,1.0,0.0,1,538.0,1,0,4,0,4,3,6,6,4,3,0,1,2,6,2.0,1,3,1,4,1699,0,1,4,5,2,3,0,1,10615,0,107.0,0,0,14,3,0.0,2,1,0,7,17,74,4,2,2,0,1,1,0,8,0,978.0,0,1900,1970,2009,1187
1187,0,0,1,2,0,4,3,1456.0,0.0,2,6,1.0,0.0,2,168.0,1,2,4,192,4,2,7,7,0,1,1,2,2,6,3.0,5,2,5,1,1624,0,1,0,2,1,2,3,0,12461,0,89.0,3,0,0,3,0.0,2,1,0,6,15,114,4,7,2,0,1,1,4,8,0,1624.0,0,1994,1995,2006,1188
1188,829,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,831.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1660,1,1,0,5,1,2,3,0,8935,4,68.0,0,0,5,3,95.0,1,1,0,6,5,68,4,6,2,0,1,1,4,8,0,831.0,144,2002,2002,2009,1189
1189,776,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,994.0,1,2,4,0,4,3,12,13,4,5,1,2,2,6,2.0,5,0,5,1,1804,1,1,2,5,1,2,3,0,7500,4,60.0,3,0,5,3,0.0,2,1,0,5,8,60,4,6,2,0,1,1,4,8,0,994.0,140,1999,1999,2010,1190
1190,0,0,1,3,1,4,0,1159.0,0.0,1,6,1.0,0.0,4,90.0,1,2,4,0,2,3,8,8,4,5,1,1,1,6,4.0,5,0,5,0,1622,0,1,0,2,1,3,2,1,32463,4,73.0,3,0,14,3,149.0,3,1,0,2,11,0,3,3,2,0,1,1,4,8,0,1249.0,439,1961,1975,2007,1191
1191,677,0,2,2,3,4,3,0.0,0.0,6,6,0.0,0.0,2,776.0,1,2,4,0,4,2,8,8,4,3,0,2,2,6,2.0,5,3,5,5,1441,1,1,0,5,1,2,3,0,2645,4,24.0,3,0,12,1,456.0,1,1,0,10,21,0,4,7,2,0,1,1,4,8,0,776.0,206,1999,2000,2007,1192
1192,630,0,0,3,0,4,2,0.0,0.0,6,6,0.0,0.0,4,702.0,1,2,4,84,4,3,12,13,1,3,0,2,1,6,1.0,1,3,5,5,1472,0,1,2,0,1,2,3,0,9600,4,60.0,3,0,4,4,0.0,2,1,0,6,17,0,7,4,1,0,1,2,4,8,0,702.0,0,1925,1994,2007,1193
1193,0,0,1,2,4,4,3,883.0,0.0,2,6,1.0,0.0,0,341.0,1,2,4,0,4,3,12,13,4,3,0,2,2,6,2.0,5,0,5,1,1224,0,1,0,2,1,3,3,0,4500,2,73.0,3,0,11,4,425.0,1,1,0,5,11,304,4,5,2,0,1,3,4,8,0,1224.0,0,1999,1999,2009,1194
1194,689,0,1,4,0,4,3,371.0,0.0,0,6,0.0,0.0,4,292.0,1,2,4,0,4,3,6,6,2,3,0,1,1,6,1.0,5,0,5,1,1352,1,1,4,5,1,3,3,0,9364,0,80.0,3,0,5,3,143.0,3,1,0,2,19,36,6,5,2,0,1,1,4,8,0,663.0,379,1969,1969,2010,1195
1195,728,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,728.0,1,2,4,0,4,3,12,13,4,3,0,2,2,6,2.0,5,0,5,1,1456,1,1,0,5,1,2,3,0,8029,4,51.0,0,0,5,3,0.0,2,1,0,6,8,24,4,5,2,0,1,1,4,8,0,728.0,100,2005,2005,2008,1196
1196,984,0,1,4,0,4,0,0.0,0.0,6,6,0.0,0.0,2,879.0,1,2,4,0,4,2,12,13,4,2,1,2,2,6,3.0,5,0,5,3,1863,1,1,0,5,1,2,3,0,14054,4,58.0,0,0,5,3,0.0,2,1,0,10,8,17,4,6,2,0,1,1,5,6,0,879.0,100,2006,2006,2006,1197
1197,875,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,815.0,1,2,4,330,4,3,8,8,4,2,1,0,1,6,1.0,5,3,5,5,1690,0,1,0,4,1,3,0,0,8850,0,65.0,0,0,7,4,0.0,2,1,0,6,17,0,5,6,2,0,1,1,4,5,0,815.0,0,1916,1950,2006,1198
1198,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1212.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1212,0,1,0,2,1,2,3,0,9100,4,70.0,3,0,0,3,0.0,2,1,0,5,5,0,4,6,2,0,1,1,4,8,0,1212.0,356,2001,2001,2009,1199
1199,0,0,1,3,0,4,3,547.0,0.0,5,6,0.0,0.0,4,504.0,1,2,4,0,4,3,6,6,4,4,1,1,1,6,2.0,5,3,5,1,1382,1,1,2,2,1,3,3,0,11235,4,75.0,3,0,0,3,51.0,1,1,0,9,19,82,4,3,2,0,1,1,4,8,0,1051.0,0,1963,1979,2006,1200
1200,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,864.0,1,2,4,0,4,3,8,8,4,3,0,1,1,6,1.0,5,3,5,1,864,0,1,2,2,1,3,3,0,9353,4,71.0,3,0,0,3,0.0,2,3,0,6,12,0,4,3,2,0,1,1,0,7,0,864.0,0,1970,1970,2006,1201
1201,913,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,866.0,1,2,4,0,4,3,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1779,1,1,0,5,1,2,3,0,10400,0,80.0,3,0,5,3,0.0,2,1,0,2,5,36,4,6,2,0,1,1,4,8,0,866.0,198,1998,1998,2009,1202
1202,464,0,1,3,0,4,3,0.0,0.0,6,6,1.0,0.0,4,884.0,1,2,4,208,4,3,13,14,4,1,1,0,1,6,1.0,5,3,5,5,1348,0,1,0,0,1,3,3,0,6000,0,50.0,3,0,4,4,0.0,2,1,0,4,3,0,7,4,0,0,1,1,4,8,0,884.0,0,1925,1997,2009,1203
1203,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1630.0,1,2,4,0,4,2,12,13,4,5,1,2,2,6,2.0,5,3,5,1,1630,0,1,0,2,1,2,3,0,9750,4,75.0,3,0,0,3,171.0,1,1,0,9,5,234,4,6,2,0,1,1,4,8,0,1630.0,74,2000,2001,2009,1204
1204,0,0,1,3,0,4,3,788.0,0.0,0,6,1.0,0.0,2,268.0,1,2,4,0,4,3,6,6,2,3,0,1,1,6,2.0,5,2,5,1,1074,1,1,0,2,1,3,3,0,10140,4,78.0,3,0,0,3,0.0,2,1,0,6,14,88,5,4,2,0,1,1,4,8,0,1056.0,0,1975,1975,2006,1205
1205,0,0,1,3,0,4,2,485.0,177.0,0,1,0.0,0.0,2,1496.0,1,2,4,0,4,2,6,6,4,5,1,1,2,6,3.0,5,2,5,1,2196,0,1,2,2,1,2,3,0,14684,1,90.0,0,0,0,3,234.0,1,1,0,5,20,70,6,6,2,0,1,3,4,8,0,2158.0,84,1990,1991,2009,1206
1206,0,0,1,2,0,4,3,1056.0,0.0,5,6,1.0,0.0,4,0.0,1,2,4,0,4,3,6,6,2,3,0,1,1,6,1.0,5,3,5,5,1056,0,1,4,2,1,3,3,0,8900,4,66.5,3,0,0,2,0.0,2,1,0,10,20,42,3,3,2,0,1,1,4,8,0,1056.0,0,1966,1966,2006,1207
1207,0,0,1,3,0,4,0,340.0,0.0,2,6,1.0,0.0,2,1342.0,1,2,4,0,4,2,12,13,4,3,0,2,2,6,2.0,5,2,5,1,1700,0,1,0,2,1,2,3,0,9135,4,70.0,3,0,0,3,120.0,1,1,0,4,5,23,4,5,2,0,1,1,4,8,0,1682.0,192,2003,2003,2006,1208
1208,0,0,1,3,0,4,3,504.0,108.0,5,1,1.0,0.0,4,319.0,1,2,4,0,2,3,8,8,4,3,0,1,1,6,2.0,5,3,5,5,1283,0,1,4,2,1,3,3,0,7763,4,70.0,3,0,0,3,0.0,2,1,0,9,12,0,6,4,2,0,1,1,4,8,0,931.0,0,1962,1980,2008,1209
1209,0,0,1,3,0,4,2,1220.0,0.0,2,6,1.0,0.0,0,440.0,1,8,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,2,5,1,1660,0,1,0,2,1,2,3,0,10182,1,85.0,0,0,0,3,420.0,3,1,0,4,21,50,4,7,2,0,1,3,5,6,0,1660.0,322,2006,2006,2006,1210
1210,790,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1055.0,1,2,4,0,4,2,13,14,0,5,1,2,2,6,2.0,5,2,5,1,1845,1,1,0,5,1,2,3,0,11218,4,70.0,3,0,5,3,0.0,2,3,400,4,20,104,4,5,2,0,1,1,4,8,0,1055.0,635,1992,1992,2010,1211
1211,672,0,1,4,0,4,0,427.0,0.0,2,6,0.0,0.0,2,132.0,1,2,4,0,4,2,13,14,4,3,0,5,2,6,2.0,5,2,5,2,1752,0,1,2,0,1,3,0,1,12134,4,152.0,0,0,4,3,0.0,2,1,0,5,8,12,6,7,2,0,1,1,4,8,0,559.0,325,1988,2005,2010,1212
1212,0,0,1,2,0,4,3,344.0,0.0,5,6,1.0,0.0,4,328.0,1,2,4,0,4,3,8,8,4,3,0,1,1,6,1.0,5,3,5,1,672,0,1,4,2,1,3,3,0,9340,4,50.0,3,0,1,3,0.0,2,1,0,7,7,113,5,3,0,0,1,3,4,8,0,672.0,0,1941,1950,2009,1213
1213,0,0,1,0,0,1,0,648.0,0.0,2,6,1.0,1.0,4,0.0,1,2,4,0,2,3,12,13,4,3,0,1,0,6,1.0,5,3,5,1,960,0,1,0,7,1,3,3,0,10246,1,71.0,0,0,8,3,0.0,2,1,0,4,19,0,8,3,2,0,1,1,4,8,0,648.0,88,1965,2001,2006,1214
1214,0,0,1,3,0,4,0,784.0,0.0,1,6,1.0,0.0,4,141.0,1,2,4,0,4,3,8,8,4,3,0,1,1,6,1.0,5,3,5,1,999,0,1,4,6,1,3,3,0,10205,4,69.0,0,0,9,3,0.0,2,1,0,4,12,72,4,4,2,0,1,1,4,8,0,925.0,150,1962,1962,2006,1215
1215,0,0,1,3,0,4,3,180.0,374.0,5,3,0.0,0.0,4,340.0,1,2,4,0,4,3,12,13,2,3,0,1,1,6,1.0,5,2,5,5,894,0,1,4,2,1,3,3,0,7094,4,99.0,0,0,0,3,0.0,2,1,0,4,19,0,4,4,2,0,1,1,4,8,0,894.0,0,1966,1966,2007,1216
1216,584,0,1,4,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,5,4,0,4,3,12,13,4,3,0,3,2,6,2.0,5,3,5,1,1902,0,1,4,0,2,3,3,0,8930,4,68.0,3,0,10,4,0.0,2,1,0,3,19,0,4,5,2,0,1,1,4,8,0,0.0,0,1978,1978,2010,1217
1217,0,0,1,3,0,4,2,936.0,0.0,2,6,1.0,0.0,2,364.0,1,2,4,0,4,2,5,5,4,3,0,2,2,6,2.0,5,2,5,1,1314,0,1,0,2,1,2,3,0,8640,4,72.0,3,0,0,1,72.0,3,1,0,8,21,112,4,7,2,0,1,1,5,6,0,1300.0,135,2009,2009,2009,1218
1218,240,0,1,2,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,0,2,4,0,4,3,0,0,4,3,0,3,1,6,0.0,3,1,3,6,912,0,1,2,0,1,3,3,0,6240,4,52.0,3,0,4,4,0.0,2,1,0,6,3,0,4,3,0,0,1,1,4,8,0,0.0,0,1947,1950,2006,1219
1219,546,0,1,3,3,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,1,2,4,0,4,3,5,5,4,3,0,1,1,6,0.0,3,1,3,6,1218,1,1,4,5,1,3,3,0,1680,4,21.0,3,0,12,4,236.0,1,1,0,3,2,0,4,5,0,0,1,1,0,8,0,672.0,201,1971,1971,2006,1220
1220,0,0,1,2,0,4,3,312.0,600.0,5,3,0.0,0.0,4,0.0,1,2,4,0,4,3,13,14,4,3,0,1,1,6,1.0,5,3,5,1,912,0,1,4,2,1,3,3,0,7800,4,66.0,0,0,0,3,0.0,2,1,0,10,12,0,4,4,2,0,1,1,0,8,0,912.0,0,1964,1964,2006,1221
1221,0,0,1,3,0,4,3,250.0,492.0,1,3,0.0,0.0,4,210.0,1,1,4,0,4,3,6,6,4,5,1,1,1,6,1.0,5,3,5,1,1211,0,1,0,2,1,3,3,0,8250,4,55.0,3,0,0,3,0.0,2,1,0,7,19,63,4,4,2,0,1,3,4,8,0,952.0,0,1968,1968,2008,1222
1222,678,0,1,3,0,4,2,196.0,0.0,5,6,0.0,0.0,4,844.0,1,0,4,0,4,3,13,14,1,2,1,1,2,6,1.0,5,3,5,1,1846,0,1,0,0,1,3,3,0,10496,4,78.0,3,0,4,3,320.0,1,1,0,0,12,0,5,5,2,0,1,1,4,8,0,1040.0,0,1949,1950,2007,1223
1223,0,0,1,4,0,0,3,756.0,0.0,3,6,0.0,0.0,4,1380.0,0,2,0,0,4,3,13,14,2,3,0,1,2,4,2.0,5,3,5,5,2136,0,1,4,2,1,3,3,0,10680,4,89.0,3,0,0,3,44.0,1,1,0,9,12,30,2,4,2,0,1,3,4,8,0,2136.0,0,1951,1951,2006,1224
1224,702,0,1,3,0,4,0,724.0,0.0,2,6,1.0,0.0,2,64.0,1,6,4,0,4,2,12,13,4,2,1,2,2,6,2.0,5,0,5,1,1490,1,1,0,5,1,2,3,0,15384,4,60.0,0,0,5,3,0.0,2,1,0,1,8,75,4,6,2,0,1,1,4,8,0,788.0,100,2004,2005,2008,1225
1225,0,0,1,3,0,4,0,507.0,0.0,2,6,0.0,1.0,4,81.0,1,2,4,0,2,3,12,13,3,3,0,1,1,6,1.0,5,2,5,1,1138,0,1,0,7,1,3,3,0,10482,4,65.0,3,0,8,3,63.0,1,1,0,5,12,0,7,5,2,0,1,3,4,8,0,588.0,224,1958,1958,2007,1226
1226,1039,0,1,4,0,4,2,0.0,0.0,6,6,0.0,0.0,2,894.0,1,1,4,0,4,2,12,13,4,2,1,2,2,6,3.0,5,0,5,3,1933,1,1,0,5,1,2,3,0,14598,1,86.0,0,0,5,3,74.0,3,1,0,0,21,18,4,5,2,0,1,1,4,8,0,894.0,100,2007,2007,2008,1227
1227,0,0,1,2,0,4,3,595.0,0.0,0,6,1.0,0.0,4,317.0,1,2,4,0,4,3,12,13,4,3,0,1,1,6,2.0,5,3,5,5,912,0,1,0,2,1,2,3,0,8872,0,72.0,3,0,0,3,300.0,1,1,0,11,12,240,7,4,2,0,1,1,4,8,0,912.0,0,1965,2008,2008,1228
1228,0,0,1,1,4,4,3,1540.0,0.0,2,6,1.0,0.0,0,162.0,1,2,4,0,4,0,8,8,4,2,1,2,1,6,3.0,5,0,5,1,1702,1,1,0,2,1,0,3,0,8769,0,65.0,3,0,11,3,766.0,1,1,0,9,16,72,4,8,2,0,1,3,5,6,224,1702.0,0,2008,2008,2008,1229
1229,0,0,1,4,0,4,3,666.0,0.0,0,6,0.0,0.0,4,409.0,1,2,4,0,4,3,3,6,1,3,0,1,2,0,1.0,5,3,5,2,1507,0,1,2,7,1,3,3,0,7910,4,70.0,3,0,8,3,0.0,2,1,0,7,12,0,4,4,2,0,1,3,4,8,0,1075.0,0,1960,1960,2008,1230
1230,1259,0,1,4,2,4,3,498.0,211.0,2,5,0.0,0.0,2,652.0,1,1,4,145,4,3,9,10,4,5,1,1,2,6,2.0,5,2,5,3,2620,2,1,0,0,2,3,3,0,18890,4,71.0,0,0,10,3,1.0,2,0,8300,7,19,24,4,4,0,0,1,5,4,8,0,1361.0,155,1977,1977,2007,1231
1231,0,0,1,3,2,4,0,803.0,0.0,0,6,1.0,0.0,4,303.0,1,2,4,0,4,3,13,14,1,3,0,1,1,6,2.0,5,3,5,1,1190,0,1,4,7,1,3,3,0,7728,4,70.0,3,0,10,3,120.0,1,1,0,4,12,18,5,4,2,0,1,3,4,8,0,1106.0,0,1962,1962,2006,1232
1232,0,0,1,2,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,4,0,4,3,6,6,4,3,0,3,2,6,2.0,5,3,5,4,1224,0,1,4,2,2,3,3,0,9842,2,70.0,3,0,10,3,0.0,2,1,0,2,12,0,4,3,2,0,1,1,4,8,0,0.0,0,1962,1962,2007,1233
1233,0,0,1,3,0,4,3,1000.0,0.0,5,6,1.0,0.0,4,188.0,1,2,4,0,4,3,9,10,2,3,0,1,1,6,2.0,5,2,5,1,1188,0,1,1,2,1,3,3,0,12160,4,73.0,0,0,0,3,180.0,1,1,0,4,12,0,4,4,2,0,1,3,0,0,0,1188.0,0,1959,1959,2010,1234
1234,940,0,1,4,0,4,0,0.0,0.0,6,6,0.0,0.0,4,940.0,0,2,0,0,4,3,8,8,4,3,0,2,1,6,0.0,3,1,3,6,1964,1,1,4,5,1,3,0,0,8525,4,55.0,3,0,6,2,0.0,2,1,0,10,18,192,5,4,0,0,1,1,0,8,0,940.0,0,1911,1950,2008,1235
1235,892,0,1,4,0,4,2,0.0,0.0,6,6,0.0,0.0,2,747.0,1,2,1,0,4,3,13,14,4,3,0,0,1,6,1.0,1,3,1,5,1784,1,1,2,5,1,3,3,0,13132,4,96.0,3,0,6,3,0.0,2,1,0,6,6,40,4,4,0,0,1,1,4,8,0,747.0,203,1914,1950,2006,1236
